Commands:
    CTRL+R    Reset chip
    CTRL+C    Exit

ESP-ROM:esp32s3-20210327
Build:Mar 27 2021
rst:0x15 (USB_UART_CHIP_RESET),boot:0x2b (SPI_FAST_FLASH_BOOT)
Saved PC:0x40378eb1
SPIWP:0xee
mode:DIO, clock div:2
load:0x3fce2820,len:0x158c
load:0x403c8700,len:0xd24
load:0x403cb700,len:0x2f34
entry 0x403c8924
I (28) boot: ESP-IDF v5.5.1-838-gd66ebb86d2e 2nd stage bootloader
I (29) boot: compile time Nov 26 2025 12:27:56
I (29) boot: Multicore bootloader
I (30) boot: chip revision: v0.2
I (32) boot: efuse block revision: v1.4
I (36) boot.esp32s3: Boot SPI Speed : 40MHz
I (40) boot.esp32s3: SPI Mode       : DIO
I (44) boot.esp32s3: SPI Flash Size : 4MB
I (47) boot: Enabling RNG early entropy source...
I (52) boot: Partition Table:
I (54) boot: ## Label            Usage          Type ST Offset   Length
I (61) boot:  0 nvs              WiFi data        01 02 00009000 00006000
I (67) boot:  1 phy_init         RF data          01 01 0000f000 00001000
I (74) boot:  2 factory          factory app      00 00 00010000 003f0000
I (80) boot: End of partition table
I (84) esp_image: segment 0: paddr=00010020 vaddr=3c000020 size=02bb0h ( 11184) map
I (94) esp_image: segment 1: paddr=00012bd8 vaddr=3fc897a8 size=01a58h (  6744) load
I (100) esp_image: segment 2: paddr=00014638 vaddr=40378000 size=017a8h (  6056) load
I (108) esp_image: segment 3: paddr=00015de8 vaddr=00000000 size=0a230h ( 41520) 
I (123) esp_image: segment 4: paddr=00020020 vaddr=42010020 size=080d0h ( 32976) map
I (134) boot: Loaded app from partition at offset 0x10000
I (134) boot: Disabling RNG early entropy source...
# sensor OK (WHO_AM_I = 0x68)
# capture: 128 samples @ 20 ms (~50 Hz)
# columns: ax,ay,az,gx,gy,gz (raw counts)
# press BOOT, wait for GO, then perform the gesture
# ready...
# GO
3232,-1700,16640,-792,-61,-979
3764,-2016,15648,113,2034,610
1824,-2272,17076,335,1549,694
544,-3152,17372,699,349,-544
2440,-2056,16988,792,1320,-1891
3508,-888,18168,580,1026,-798
3176,-912,18000,-261,430,678
1204,-2116,17548,-1009,-394,593
1888,-2016,16088,-777,299,-491
1956,-1548,17372,-293,728,-627
2540,-1412,17848,-1185,-141,-307
1980,-1084,17112,-1464,-2159,171
2268,-1340,17436,-1341,-2024,-105
2868,-736,16420,95,-2202,-413
2908,-1572,15876,1195,-411,102
2904,-1100,16800,366,-874,678
3512,-1184,17264,-1859,-817,742
1788,-1952,17532,-4415,1653,-380
1252,-256,17368,-5455,-1312,-2745
2464,-672,17540,-5412,-4615,-14
1960,-2040,17824,-3630,-10009,3679
3180,-3172,15648,-4143,-4200,3453
4880,-3080,14800,-4537,-2243,707
3460,-3852,13732,-4324,2701,366
1648,-3440,16808,-3757,2352,-2640
3124,-3168,15308,-2794,2561,-5605
3464,-1836,15688,-945,2989,-5249
5108,-1444,16928,1483,4380,-1975
4128,-1920,19452,1677,2008,1438
3412,-2060,18148,1456,-817,2011
2624,-2416,17232,1139,287,410
4020,-2000,17944,-665,3911,-999
3640,-1468,19476,-3778,3255,-548
2404,-1680,17512,-3188,474,-298
2984,-1656,15816,62,-1119,1582
-144,-5056,17096,2471,453,-1066
2756,-2048,20840,-82,4405,-5406
6612,764,22168,-4954,2046,-2122
4300,344,17912,-7713,-749,3328
1308,-2732,13344,-4593,-4034,4088
-812,-4644,12448,-787,-2287,636
# recorded 4 gesture(s)
# ready...
# GO
-,-,-,-,-,-
5284,-1708,14916,-143,-9644,-260
5500,-1740,17500,-4222,-1431,1303
2472,-3320,16816,-9148,2800,1333
680,-4104,14176,-5823,-2699,-2020
6496,-3092,11324,-1820,1996,-3890
4040,-2184,17220,-1686,5540,-1402
3148,-2544,18208,-3801,3154,-1916
3220,-3040,15660,-1638,185,-1258
2776,-3124,14696,-1465,1394,-1329
1484,-3592,11956,-192,1779,-1973
1616,-3604,8776,4366,6,-2610
2188,-2520,8264,6308,1242,-2949
-704,-2160,1168,10770,3101,-2835
-2672,1784,-6084,25331,-5724,-6567
3184,7656,1144,32767,-11303,-9160
6028,10948,12432,32767,-4653,-8605
3088,12696,12712,32167,-3029,-6235
844,13776,16804,29155,-1068,-9109
4880,16416,21720,19792,3543,-11869
6852,16968,17864,15349,6159,-8531
6512,17788,21848,14846,5241,-6415
7320,17564,24476,11551,3411,-3634
3532,15940,29112,6852,6155,-611
924,15852,30768,-1619,1715,-1117
3048,15136,23996,-4067,-153,-3265
7696,16288,27108,-6432,-187,-2072
5968,15328,26832,-15179,3580,810
4700,14708,18968,-19395,1412,3138
1732,11980,18676,-13820,-1435,2834
2888,13160,27124,-20410,1914,1557
4648,14248,25804,-31860,9529,2208
4372,13908,20424,-32768,1577,4522
3340,10784,14540,-28581,-835,7048
32,7804,21252,-29692,2050,6107
1292,6892,15944,-31482,-3444,5369
-1232,2952,4828,-22259,-10951,4643
-1616,-236,5356,-14359,-3917,2331
-1480,-1116,10492,-12916,-2703,-687
2392,-692,2308,-5159,-9588,-1623
3588,-1052,5388,525,-2217,-259
3548,-1372,13032,-1510,6700,654
1276,-2104,20356,-5354,-760,207
5276,-1408,10296,-5118,-2114,659
4056,-2448,13768,-4553,6160,2794
1908,-3548,17348,-6372,5105,2635
696,-4188,12140,-1500,-3699,1696
1388,-4484,15040,876,3472,-549
2992,-3224,22480,-6097,11406,-1472
3120,-3504,16780,-7535,2191,-102
2512,-3752,13328,366,-4735,1370
-444,-4912,15820,1603,-1490,126
140,-4024,19632,-2201,2317,-3275
3688,-3144,15800,-1721,-1295,-2954
3844,-2896,15624,1979,-3539,-886
2948,-3088,19108,-403,1090,-299
2428,-3204,18876,-3685,-992,-537
7232,-1632,14484,-1462,-1742,1278
4300,-2916,15980,-819,816,4607
-352,-4624,17904,-2984,1725,4049
-1488,-5040,14120,-1273,-1842,-631
976,-4084,15424,2595,-1725,-2541
1844,-3328,20316,558,-313,-2972
2776,-2828,19144,-1608,-4464,-2094
3552,-3732,14484,-459,-5012,-1003
3756,-3768,15252,-1187,1342,-1838
4504,-2504,17180,-1530,547,-1029
3636,-3228,15864,-591,-1222,255
3272,-3400,16156,-436,125,-75
3204,-3252,16000,-714,960,-490
3200,-2972,16540,414,202,-252
2652,-3496,16648,754,-411,-368
3540,-2740,17696,-470,1185,-589
3832,-2656,17316,-824,120,86
3436,-2708,17044,-1548,801,633
2464,-3244,16452,-939,488,188
2816,-3004,16728,467,-519,-576
3540,-2652,17476,562,-395,-771
4008,-2144,17480,-298,-94,-204
3960,-2240,17636,-1117,1199,286
4096,-2000,17688,-1200,438,1264
2904,-2752,16928,-1390,-580,1786
1608,-3056,16428,-1341,637,882
1912,-2932,17180,-1262,521,-493
2964,-2396,17216,-1398,48,-748
3116,-2104,16964,-1527,280,-778
3164,-2168,16932,-1616,607,-831
3556,-2012,16948,-1776,592,-599
3112,-2236,16700,-1602,438,-168
3264,-2144,16680,-1271,-27,-297
3648,-2072,16244,-896,132,131
3344,-2256,16708,-1116,775,419
2936,-2336,16804,-1105,724,474
2652,-2576,17156,-1163,358,-60
3352,-2344,16844,-1098,143,-328
3408,-2304,17420,-972,310,177
2720,-2288,17760,-1610,227,120
2796,-2276,17372,-1875,108,-248
3188,-2180,17040,-2049,-36,-249
3124,-2212,16168,-1516,-450,-103
2860,-2412,16372,-1234,79,111
2636,-2464,16796,-1133,583,-117
2708,-2352,17400,-1451,373,-469
3516,-2172,16620,-1339,-613,-223
2808,-2472,16388,-1007,169,97
2420,-2588,17280,-1431,863,-414
2984,-2296,16756,-1496,2,-604
3020,-2280,16484,-899,-145,-371
2864,-2416,17100,-1090,515,-456
3052,-2000,17516,-1601,571,-391
2944,-2224,16888,-1583,-235,-91
2736,-2248,16184,-1064,106,-153
2480,-2312,17552,-969,786,-526
3184,-2028,17508,-1730,206,-415
2948,-2256,16516,-1394,-111,-12
2356,-2520,17404,-1110,472,-256
2832,-2316,17316,-1863,146,-574
2908,-2316,16308,-1398,-239,-210
2280,-2360,17032,-1625,1502,-478
2736,-2192,18028,-2458,1781,-823
3408,-1808,17052,-1712,-1100,-140
2336,-2400,16284,-894,-569,510
1164,-2444,17684,-1877,1361,-220
2216,-2348,17224,-2071,-677,-1118
3728,-1956,15428,-241,-1114,-646
2952,-2252,18416,-616,1412,-167
2964,-2012,18588,-2895,699,34
2516,-2716,15268,-2780,275,416
1396,-3040,15632,-934,653,-131
# recorded 5 gesture(s)
# ready...
# GO
-,-,-,-,-,-
2648,-5516,14196,-1778,-495,703
1556,-5972,14520,-3505,1456,-467
2064,-5660,13316,-2191,-1321,-653
2716,-5716,12044,893,-3896,14
2356,-5504,12948,1043,-212,-180
1224,-5704,14752,-412,1241,-795
2712,-4984,13636,1137,-2221,-1761
4232,-4288,12612,3730,-1740,-1055
4192,-4324,10368,3687,1972,228
292,-4880,7688,5293,2867,499
-1448,-4112,1716,14891,-5885,-1450
-3084,-36,-5060,28259,-7347,-5427
-2124,4684,6104,32767,-1418,-11847
6936,9976,13372,32767,-5475,-12271
10916,14256,5916,32767,-14279,-2107
804,12996,16804,32767,-7391,-601
2588,14088,21160,27397,-2889,-7954
7308,16800,19312,19671,3441,-8552
7684,17068,19248,17657,3492,-5236
4792,15452,19392,16666,-1331,-5218
4896,15204,23092,12971,618,-6980
6724,15948,22208,4666,4353,-7901
7872,16480,19876,3459,1894,-6349
8904,16836,20996,3339,1203,-3015
6644,15992,22332,-1251,1645,-590
5472,15144,21456,-6499,2563,-718
6040,14872,18904,-8657,2806,466
4100,14460,20448,-11440,4284,786
2856,13628,17408,-13626,299,1270
2632,13592,16156,-10629,-1942,683
6256,14912,18392,-13821,1250,1246
3480,14892,22500,-21656,7472,3042
876,12632,16884,-26244,7966,1238
4352,12316,14168,-23768,6966,-289
4680,11420,15540,-19855,2079,3171
1224,8944,19596,-19097,-489,4069
-1584,7520,23732,-22729,-5439,1826
4744,9196,12360,-29916,2688,1976
4576,6304,14836,-28320,5386,4895
2020,4612,16072,-26860,-2370,6957
1116,3716,4532,-25424,-4652,8022
-2416,-2828,-1652,-16853,3657,7752
-4024,-4744,8292,-4490,650,-91
2940,-1792,10172,-737,-6882,-1528
2436,-2672,9676,722,-4110,1120
936,-3720,14232,81,-1278,-67
2604,-2864,14440,-706,-2442,-805
3292,-3392,14488,-1167,-871,366
1876,-4024,14100,-4713,2049,290
-256,-4640,12004,-3218,2210,-709
2096,-3148,15732,3998,-2334,-3787
5944,-1052,22184,2212,-809,-2391
4436,-1736,20412,-3988,1233,-62
2072,-2968,16408,-4124,1806,-159
2516,-3076,15428,-1589,812,-1377
4664,-2084,16140,-1477,2751,-1207
4068,-1408,18264,-4121,7592,752
680,-3428,17892,-4803,1948,1153
868,-3484,13196,-207,-1646,-104
1636,-3420,17968,1223,523,-1496
3820,-2220,19668,-2273,1590,-582
2180,-2660,16100,-2068,-2601,996
1096,-3488,15768,1062,-1967,363
2160,-2624,18400,-1077,213,-495
2220,-2836,17224,-2182,-208,-287
2864,-2728,15428,-373,-934,-51
2256,-2920,17700,-577,228,50
2680,-2828,18300,-1753,-1252,79
3024,-3044,15408,-2367,-632,623
2060,-3152,16856,-1891,2751,546
1796,-3220,16992,-1450,-781,-221
2568,-3240,16072,-34,-1086,-1132
3544,-2336,18024,56,394,-1020
3480,-2164,19092,-2086,1804,199
2396,-2404,17648,-3546,802,1182
1924,-2620,15932,-2962,111,1346
-152,-3720,15964,-2081,745,221
832,-3288,17952,-2551,976,-1988
2732,-2108,15772,-2141,-1957,-1455
2220,-3172,14192,468,-1454,-178
2212,-3184,16896,1059,-61,-1436
3220,-2772,16924,-344,330,-735
3028,-2876,16548,114,937,1
2492,-2724,18568,-53,1325,467
2652,-2584,18072,-943,-926,893
2056,-3160,17476,-792,-428,1310
1396,-3156,18636,-1677,768,493
1324,-3060,18524,-3328,1100,-228
1860,-2572,16840,-2939,-367,-1046
3248,-2136,15992,-1476,-1004,-744
2572,-2600,16640,-1492,-295,-64
2420,-2640,16160,-1193,-251,-336
2748,-2708,17536,-339,-514,-86
2716,-2684,17464,-1128,-979,278
1804,-3284,16532,-1600,1141,39
2268,-3048,17360,-1530,215,-841
3000,-2528,16148,-1183,-1901,-163
1764,-3076,16224,-1143,208,-271
1676,-2668,17444,-2260,1407,-871
1748,-2520,17232,-2436,-197,-1140
2404,-2388,16420,-1544,-922,-1036
2560,-2684,16740,-1531,-269,-761
2760,-2680,16872,-1774,241,-579
3276,-2700,16696,-1523,64,-117
3172,-2664,16340,-1171,251,1026
2356,-3020,16976,-940,950,1464
1108,-3488,18216,-1268,910,912
1748,-3340,17240,-1955,-1087,-873
3888,-2296,15060,-991,-1177,-644
3060,-2700,16836,-614,497,229
1964,-2864,17424,-1763,-338,183
1852,-3236,15780,-1403,-1292,-414
2184,-2964,15560,-255,-571,-1072
3044,-2184,17400,-1017,1712,-1213
3124,-1896,17520,-2137,374,-409
2632,-2344,15380,-667,-1363,59
1876,-2620,17244,137,346,-445
2040,-2396,18564,-1396,971,-734
2212,-2308,17600,-1440,-720,-697
2048,-2644,17504,-759,-1030,-712
2608,-2388,17816,-1871,546,-1055
2528,-2512,17356,-2239,112,-755
2584,-2684,16584,-1632,-451,-911
3080,-2400,17020,-1137,-339,-759
3084,-2300,16888,-1801,501,-17
2824,-2632,17072,-1799,393,-138
2936,-2388,17084,-1431,-777,144
2736,-2836,15844,-1800,184,94
# recorded 6 gesture(s)
# ready...
# GO
-,-,-,-,-,-
3040,-2248,17508,355,3336,-3226
3516,-2092,18164,351,-1798,-1155
1668,-3060,15888,-393,585,-927
1672,-2172,17784,-753,2446,-2901
1812,-2888,18312,-815,194,-3414
4460,-1776,17380,970,-3480,-2850
6144,-604,18308,-1269,-1073,476
1400,-2024,18832,-4685,2510,2570
716,-3340,18896,-5645,1944,-86
3212,-2516,15648,-5849,-462,-1855
4896,-1264,16204,-3471,893,-739
2748,-1988,21356,-5635,1410,982
660,-3504,19244,-12610,3153,392
1932,-3488,15060,-13688,1419,-1192
3504,-4468,9796,-8342,2069,188
1804,-5136,7008,-708,-1758,2516
-532,-5004,3424,12631,-7091,1201
1064,-3348,11724,16368,-1561,-3142
3008,-1188,12468,13019,-1768,-3102
2684,-1312,2764,18744,-10573,-1810
1928,1036,68,28328,-9736,-2560
5576,4372,6856,31658,-7992,-3290
6572,6720,6708,29613,-9042,-981
-1704,8796,1624,32767,-4029,-1159
-4828,13004,16672,32231,5289,-11756
10732,17464,17628,22905,-859,-11132
8752,19892,7220,29099,-79,-4139
2340,19096,31892,22514,2836,-5093
2764,18844,18808,13720,-555,-8708
10792,20568,17624,14161,-1942,-5645
5416,19640,17152,11262,729,-3785
4960,20764,24248,8763,341,-3343
6592,20768,24184,-2037,2500,-1604
4088,17544,18688,-5338,915,893
3412,15480,15716,-5704,-1017,-115
4592,15968,17616,-9880,-595,627
5188,17024,15140,-15789,1862,598
3080,16420,11416,-16872,2594,1149
4212,15392,15448,-15294,520,-99
3200,15100,20568,-19621,-4259,969
4300,14944,8836,-25377,1275,1873
244,11416,14520,-22902,7012,333
2932,11736,17468,-24250,2330,-1585
4580,11808,15792,-23035,-3167,941
5176,9620,12904,-21857,-1172,2745
3724,7956,18824,-24662,5733,4228
2100,6792,16676,-28609,3680,3797
2900,5024,9772,-22508,-3072,4068
3060,2512,8088,-15688,-3975,5776
428,644,8728,-11209,1878,3857
1500,-460,14692,-10016,2740,1586
2936,-980,10672,-8893,-197,1537
1044,-1940,8228,-2489,-2883,1355
528,-1964,12772,105,2068,-1268
4048,-652,15640,-1269,770,-1576
4828,-752,13208,2056,-3687,1625
2884,-1592,16224,1349,272,2000
1212,-2452,19316,-4781,2644,999
404,-2304,11172,-3637,-2906,175
1704,-1428,12084,1750,-240,-909
3316,20,19752,-687,2462,-2116
4224,524,18420,-1692,-206,-1224
3652,-52,17424,-276,-1687,-64
2204,-1348,16032,-1956,1462,-914
3648,-576,16764,-163,63,-2021
4060,-156,16908,1547,-1313,-1093
4224,52,19220,-233,-393,-603
3248,28,17652,-1088,-416,-452
3012,-260,16744,-879,41,-844
3028,-116,16984,-573,295,-938
3496,-28,17776,-506,170,-577
3632,128,17652,-1372,-61,-185
3092,272,16812,-1612,760,-85
3504,16,17416,-1641,1543,-264
4020,-100,17228,-1916,854,3
3968,-332,16428,-847,-278,695
2864,-280,18184,-766,390,444
2524,-204,18548,-2369,496,18
2680,-36,17424,-2699,-568,-273
3320,208,15796,-1172,-1006,17
2716,-424,17608,-1254,450,121
756,-1168,15832,-1532,1252,-1669
2580,-468,16996,-148,696,-3292
6032,1364,17972,-450,-814,-827
4452,428,16996,-1610,273,2104
1568,-524,18064,-2574,1052,1593
1864,-292,17208,-1761,-958,232
3180,-180,16556,-696,-1360,-43
2936,-300,18532,-1700,492,-362
1920,-440,17800,-2223,-1903,-533
3104,-232,16912,-1599,-3308,-1620
5572,564,16056,-1961,-1838,-1064
5492,712,16580,-2400,1479,728
4112,-24,16516,-2027,555,2122
2220,-880,16404,-1131,-547,1389
2676,-1024,16248,-1094,-156,15
3472,-320,17104,-792,258,-407
2724,-544,17760,-825,-1452,-139
2308,-584,16068,245,-1263,-1626
4404,508,18220,-1290,259,-1916
5276,572,16716,-2182,996,-222
3400,-248,16684,-1533,472,832
1964,-528,16568,-1139,534,-20
3324,-368,17848,-1746,876,-1383
4660,252,16452,-1543,3,-790
4240,316,16820,-427,-240,-110
4060,344,17996,-743,64,332
3176,-92,17620,-2202,640,391
2904,-408,16128,-1815,4,-179
3340,-192,16880,-1068,206,-467
3744,52,16916,-1283,683,-288
3252,-140,17108,-1483,522,-234
3088,-128,16576,-1161,115,-487
3852,16,16960,-1060,457,-378
3396,-32,16808,-1089,646,-206
3528,-48,16952,140,-1292,-2
2796,-168,17612,165,-439,-56
3168,28,18240,-1693,1321,-1136
4764,808,17436,-1901,673,-333
3960,184,16872,-472,-888,895
3484,120,16952,-523,535,654
3348,524,19544,-3355,4070,-254
3664,664,18140,-4888,2176,282
3164,228,15700,-2248,-105,1124
2052,-620,16252,-1135,396,1022
1984,-404,17344,-1668,1548,-165
2208,-260,17524,-2021,766,-167
1436,-560,16432,-1148,-1839,-202
# recorded 7 gesture(s)
# ready...
# GO
-,-,-,-,-,-
2028,-3184,16904,-4034,1357,-1242
1892,-3584,16008,-2338,-1563,-825
1932,-3984,15448,-1150,-1622,-27
2104,-3752,15940,-659,-272,94
3976,-2784,19820,-956,-2452,983
3348,-3316,19088,-4591,-2595,2154
2160,-3956,13884,-5288,118,1825
1432,-4800,11796,-941,172,574
1480,-3744,11744,7274,-3963,-341
2840,-3092,13204,10280,-6056,-279
1936,-3188,11584,7853,-3222,-90
1356,-1988,9060,6893,-853,-1914
824,-1008,6324,13643,-4681,-4229
708,-216,6448,22386,-9578,-7708
2948,1404,7008,25274,-3286,-10576
2152,4388,8952,26668,3020,-12472
2512,8448,4036,32767,3283,-12959
6260,11156,12568,32767,2343,-8068
2604,13932,13940,26400,4142,-3447
4052,14716,11928,22504,3187,-2301
3956,16032,11496,21408,-2009,-107
2800,17204,14416,19162,-878,561
1736,16448,12084,16297,1999,-1344
3864,19676,14104,16123,-136,-2811
3880,19772,15496,12777,1685,-4362
3692,21276,19136,9469,847,-3023
3624,22480,21880,8989,155,-972
4532,22144,24440,3015,1848,-137
3568,20216,19716,-3046,-10,25
3076,18140,16732,-7657,500,-911
2928,17540,15892,-11493,1616,-1130
3488,17548,16700,-16099,977,-548
3284,17752,17860,-22717,-122,552
3384,18592,17880,-26585,-2456,1608
4284,18264,14456,-26446,-6621,2735
3452,16960,15000,-24548,-2123,2153
4684,16196,18292,-28016,878,2415
3300,13800,15064,-30536,1418,3463
3288,12040,14952,-31462,625,4215
2708,9776,12868,-30768,1870,3781
2940,7808,14128,-29162,4265,2547
3064,6052,15056,-29064,912,3452
1648,3304,10780,-28079,-782,3268
988,108,7200,-22656,1742,2677
1808,-1840,7084,-15578,3664,1314
1272,-3344,8424,-8516,450,635
1816,-3980,7572,-3623,-28,437
1896,-3740,9472,-658,1434,84
2060,-3520,13604,-181,1996,-15
2724,-2748,15648,-989,777,769
1800,-3024,15712,-1810,803,638
1592,-2920,14940,-584,94,433
1836,-3288,14928,-154,492,544
1684,-3680,16336,-1999,906,575
1952,-4032,15800,-822,-1178,346
2484,-3412,15956,-224,-381,345
2288,-3648,16640,-33,1636,-934
2404,-3464,16984,316,-262,-693
2288,-2656,17684,334,-1066,-298
2204,-2684,17704,-1321,1115,-814
2352,-3068,16616,-1435,641,-963
2268,-2868,16520,1,-1184,-843
2676,-2584,17876,-927,12,-655
2632,-2764,17012,-1824,500,-385
2092,-2832,16720,-1348,-1011,452
2016,-2624,16596,-1009,-780,270
2072,-2400,17116,-1897,2695,-855
2288,-2784,16432,-1976,4035,-1478
1860,-2668,16400,-849,1709,-908
2328,-2256,17620,449,-1554,-487
2368,-1892,18308,309,-313,-699
2508,-2000,18536,-526,-215,-224
2204,-2244,17816,-1444,-3065,658
2276,-2440,16468,-2313,-2614,1057
2164,-2816,15764,-2732,196,101
2076,-2856,16080,-1370,-325,-930
2628,-2148,16772,-546,-1177,-926
2488,-2516,16780,-528,-622,-696
2632,-2300,17212,-731,199,-630
2648,-2184,17536,-1003,9,-362
2668,-2352,17256,-1099,-519,-105
2692,-2452,17056,-1402,341,-373
2768,-2456,17260,-1806,75,-210
2832,-2668,16572,-1588,-966,223
2448,-2464,16556,-1215,-1105,146
2368,-2328,16804,-1220,476,-619
2336,-2048,18060,-1285,435,-1068
2940,-2344,16716,-1474,-296,-582
2608,-2508,15972,-1162,867,-555
2660,-2376,17076,-1083,1413,-699
2832,-2048,17604,-1185,-53,-139
2912,-2192,17112,-1300,-1235,416
2604,-2372,16996,-1276,157,174
2660,-2308,16900,-1208,800,-110
2640,-2236,17220,-974,-293,39
2456,-2360,16920,-1269,-184,138
2620,-2292,16792,-1229,266,-195
2832,-2204,17228,-926,-276,-256
2768,-2160,17348,-1453,-355,-74
2740,-1944,17400,-1800,721,-373
2772,-2148,17212,-1525,567,-371
2580,-2376,17112,-1311,-133,-88
2480,-2452,16832,-1321,364,-73
2540,-2172,17012,-1326,710,-278
2684,-2304,17096,-1243,20,-89
2788,-2108,16884,-1562,-318,197
2484,-2172,16620,-1533,631,-16
2492,-2092,17244,-1111,461,-304
2500,-2016,17080,-1222,-416,-189
2440,-2360,15832,-2497,892,-19
2316,-2276,16488,-1169,1866,-52
2740,-2208,16984,458,809,191
2704,-1620,17708,145,-419,790
2368,-1412,17748,-880,528,663
2228,-1948,17400,-1304,611,-13
2272,-1824,17236,-1270,-344,-340
2148,-1972,17004,-1317,-329,-401
2376,-1896,16912,-1436,-58,-422
2296,-1836,16804,-1377,-28,-473
2372,-1856,17128,-1104,-453,-568
2332,-1940,17304,-1044,-526,-515
2512,-1788,17380,-1586,246,-318
2288,-1836,16692,-1413,494,-277
2332,-2016,16856,-1141,160,-145
2348,-1908,17152,-1304,59,-64
2424,-1832,17376,-1703,316,-119
2312,-1948,16888,-1735,120,-271
2384,-2092,17184,-1768,-518,-133
# recorded 8 gesture(s)
# ready...
# GO
-,-,-,-,-,-
2524,-1460,16968,-1516,-41,-494
2852,-1388,17520,-1613,175,-415
2500,-1368,16964,-1856,348,-282
2436,-1580,16996,-1747,248,-232
2500,-1424,16820,-1647,95,-437
2596,-1284,17040,-1658,668,-553
2432,-1500,17024,-1654,496,-347
2440,-1488,16736,-1587,-2,-148
2580,-1592,16936,-1428,172,-149
2284,-1580,17072,-1467,499,-213
2312,-1592,17244,-1333,257,-174
2304,-1348,17124,-1358,108,-309
2216,-1612,17192,-1606,-58,-314
2480,-1544,17220,-1651,-164,-342
2496,-1592,16984,-1704,-123,-363
2332,-1608,17044,-1626,-155,-289
2548,-1504,16920,-1601,58,-301
2416,-1560,17060,-1507,-65,-289
2456,-1536,16980,-1309,-244,-280
2580,-1516,16940,-1343,46,-171
2568,-1760,17128,-1223,-71,-30
2784,-1288,17768,-1259,-281,128
2580,-1888,16624,-1300,548,-11
2364,-1652,17132,-685,525,-253
2600,-1400,17820,-1432,-68,-146
2384,-1448,17200,-2210,185,-249
2380,-1608,17044,-2252,318,-529
2456,-1644,16764,-1873,-52,-590
2544,-1588,16648,-1556,-189,-563
2588,-1576,16664,-1504,121,-639
2920,-1460,17300,-1543,203,-609
2932,-1656,17088,-1656,-47,-449
2952,-1712,16888,-1816,-100,-354
2500,-1936,16832,-1826,-305,-320
2480,-1696,17136,-1755,-274,-455
2416,-1456,17056,-1706,152,-497
2600,-1636,17044,-1329,532,-322
2468,-1640,17152,-1127,227,-154
2380,-1644,17232,-1339,123,-152
2592,-1632,17192,-1511,181,-475
2656,-1604,16904,-1498,170,-482
2452,-1696,16724,-1176,185,-339
2400,-1680,17212,-1333,268,-339
2488,-1668,17332,-1417,388,-494
2332,-1776,17160,-1334,331,-495
2556,-1636,17416,-1720,-10,-393
2472,-1724,17480,-2286,-256,-344
2536,-1628,17752,-2349,-393,-265
2624,-1820,17460,-2652,-384,-227
2796,-1640,17400,-2467,79,-462
2824,-1796,17164,-2386,126,-302
2608,-1932,17200,-2826,93,-297
2456,-2188,16584,-3038,-55,-219
2124,-2764,14236,-2592,-572,-191
2168,-2992,13216,-861,-752,-569
1380,-2704,11680,1104,231,-1423
1976,-2596,11008,4973,591,-1416
1600,-2556,9608,8225,-834,-1213
780,-1984,7308,11781,-935,-988
852,-48,8140,15496,317,-2359
1820,1940,10276,19761,-2093,-3223
1960,3104,10056,22753,-5015,-3055
2920,6128,11652,22165,-2378,-3396
3520,8292,13264,21005,-1507,-3283
3864,9920,13624,19804,-3509,-1948
4316,12756,15244,17598,-304,-1718
5236,13776,15544,15784,188,-1729
4204,13992,14532,18797,-5850,-485
3712,15604,16460,17667,-2326,-1249
4324,15252,16100,14327,1777,-3425
4692,16052,16680,12418,-386,-3927
4200,16916,19052,11417,-2508,-3737
4852,17144,23020,8999,-1697,-2225
5708,16640,22840,4274,-1668,-441
5580,16956,23308,-2189,-860,574
4776,15788,20264,-9133,1769,-58
4052,15236,19164,-13841,2777,-900
4876,15192,19696,-17095,1749,-725
4292,15392,20860,-20434,-2257,409
3512,14460,13280,-22731,-3805,1686
5032,13668,14456,-19576,-3118,1895
5580,13608,17860,-18893,-6165,3408
5600,12544,16392,-20960,-3259,4754
5596,10700,14044,-23546,4950,4567
4688,8652,13396,-21837,8413,3610
4764,7344,14976,-19384,5993,3350
3116,6092,16636,-20041,2470,3830
2104,4136,13360,-21675,2846,3456
2408,1940,11224,-19847,5662,2548
1400,480,10008,-15668,5488,1074
1600,-296,11296,-10955,3045,734
2452,-1308,12088,-9488,3829,666
1412,-2148,11128,-7675,2685,644
1940,-1844,12588,-5296,-107,888
2292,-2168,12292,-3794,357,1366
2060,-2248,14348,-2700,2671,1596
1296,-2380,15588,-2827,1605,1472
1480,-2164,15476,-1350,-2509,2094
1640,-2388,15592,-1812,-1012,1196
1736,-2300,16144,-2360,2128,-389
1248,-2680,16204,-847,-109,-1098
1860,-2448,16448,27,-2504,-986
2344,-2236,16848,-733,319,-1007
2448,-2336,17672,-2923,4076,-1447
1912,-2184,17436,-2920,1198,-1540
1832,-2080,16792,-738,-3625,-613
2480,-2124,17292,-664,-438,-477
2292,-2100,17792,-1602,1168,-432
2316,-2120,17092,-1009,-943,-99
2296,-2224,16784,-874,-1444,181
2272,-2264,16980,-1275,373,-4
2020,-2324,17348,-1172,-297,-134
2036,-2184,16564,-4,-2520,-235
2476,-2056,17024,-352,-930,-507
2680,-1868,17128,-1381,414,-600
2520,-1952,16664,-873,-438,-212
2524,-1964,16448,-548,-1475,184
2676,-1660,16692,-1839,676,-231
2452,-1736,16396,-1478,1208,-717
